Source_IP,Destination_IP,Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
192.168.148.217,164.35.136.125,22,HTTPS,ICMP,1147,Mozilla/5.0,Success,0,Normal
192.168.1.124,126.211.150.61,25,Telnet,UDP,469,Wget/1.20.3,Success,0,Normal
192.168.169.204,188.199.204.90,25,FTP,UDP,1298,nmap/7.80,Success,0,Normal
192.168.226.77,131.180.123.89,53,FTP,ICMP,2743,python-requests/2.25.1,Success,0,Normal
33.5.52.172,159.108.69.64,4444,SSH,TCP,3159,python-requests/2.25.1,Success,1,BotAttack
192.168.44.127,20.73.57.22,21,Telnet,UDP,204,Nikto/2.1.6,Success,0,Normal
192.168.240.52,185.126.242.151,80,HTTPS,ICMP,1949,curl/7.68.0,Success,0,Normal
219.110.174.163,104.90.69.124,4444,SSH,ICMP,146,Wget/1.20.3,Failure,1,PortScan
192.168.155.16,161.9.37.84,53,HTTPS,TCP,2580,curl/7.68.0,Success,0,Normal
192.168.50.207,171.240.241.148,21,SMTP,ICMP,1788,Wget/1.20.3,Success,0,Normal
192.168.152.46,223.241.245.94,443,SMTP,UDP,986,Wget/1.20.3,Success,0,Normal
192.168.45.82,209.201.197.58,25,SMTP,ICMP,2989,python-requests/2.25.1,Success,0,Normal
210.104.23.187,8.101.177.35,8080,HTTPS,ICMP,68,Nikto/2.1.6,Failure,1,PortScan
192.168.182.42,185.50.27.238,443,SSH,UDP,270,nmap/7.80,Failure,0,Normal
210.104.23.187,44.51.185.113,6667,HTTP,ICMP,119,python-requests/2.25.1,Failure,1,PortScan
192.168.247.28,56.183.78.155,22,FTP,TCP,2554,nmap/7.80,Success,0,Normal
192.168.71.142,109.11.50.94,53,SSH,ICMP,675,Mozilla/5.0,Success,0,Normal
192.168.173.159,196.115.42.2,21,FTP,ICMP,2336,curl/7.68.0,Success,0,Normal
192.168.96.161,221.53.85.86,443,FTP,ICMP,2056,Wget/1.20.3,Success,0,Normal
192.168.81.233,147.16.122.176,53,Telnet,ICMP,1615,Mozilla/5.0,Success,0,Normal
192.168.206.41,118.92.80.103,443,Telnet,TCP,1748,Wget/1.20.3,Success,0,Normal
192.168.64.120,162.71.9.196,25,Telnet,TCP,1813,python-requests/2.25.1,Success,0,Normal
192.168.114.185,164.90.48.244,25,SMTP,ICMP,776,python-requests/2.25.1,Success,0,Normal
192.168.204.92,123.59.228.29,21,Telnet,UDP,2184,nmap/7.80,Success,0,Normal
192.168.196.53,80.211.232.134,443,DNS,ICMP,573,Mozilla/5.0,Success,0,Normal
192.168.229.69,40.134.0.23,53,HTTP,ICMP,1668,Nikto/2.1.6,Success,0,Normal
192.168.235.44,79.30.1.5,22,SMTP,TCP,2125,curl/7.68.0,Failure,0,Normal
192.168.187.120,138.49.36.102,22,SSH,ICMP,625,Wget/1.20.3,Success,0,Normal
192.168.88.56,95.176.106.53,80,SMTP,ICMP,773,nmap/7.80,Success,0,Normal
192.168.76.233,132.31.111.85,80,SMTP,UDP,444,curl/7.68.0,Success,0,Normal
192.168.195.210,133.230.167.197,53,DNS,TCP,2239,python-requests/2.25.1,Success,0,Normal
192.168.109.122,140.76.247.239,80,HTTP,TCP,2323,Nikto/2.1.6,Success,0,Normal
192.168.35.129,210.147.116.87,25,FTP,TCP,2514,python-requests/2.25.1,Success,0,Normal
192.168.249.205,218.216.198.98,53,SSH,UDP,2641,Mozilla/5.0,Success,0,Normal
219.110.174.163,47.180.37.153,135,SMTP,TCP,88,Nikto/2.1.6,Failure,1,PortScan
192.168.73.67,74.89.24.246,443,FTP,ICMP,273,python-requests/2.25.1,Success,0,Normal
192.168.240.53,195.121.78.241,22,SSH,ICMP,997,nmap/7.80,Success,0,Normal
219.110.174.163,12.196.82.9,4444,FTP,UDP,148,Nikto/2.1.6,Failure,1,PortScan
192.168.206.151,104.165.253.167,22,DNS,ICMP,2593,Wget/1.20.3,Success,0,Normal
192.168.241.239,158.86.106.225,443,HTTP,UDP,1025,curl/7.68.0,Success,0,Normal
192.168.231.130,170.148.247.47,80,HTTPS,UDP,2851,Mozilla/5.0,Success,0,Normal
192.168.7.210,152.80.157.215,80,SMTP,UDP,2976,curl/7.68.0,Success,0,Normal
192.168.146.103,34.137.113.27,53,FTP,ICMP,1801,curl/7.68.0,Success,0,Normal
154.113.2.100,128.137.127.88,23,HTTPS,ICMP,3031,Mozilla/5.0,Failure,1,BotAttack
192.168.136.115,217.174.11.51,25,HTTPS,UDP,1597,Nikto/2.1.6,Success,0,Normal
192.168.54.82,210.8.213.12,22,HTTP,ICMP,1452,Nikto/2.1.6,Success,0,Normal
192.168.165.230,219.216.202.31,22,Telnet,UDP,2656,Nikto/2.1.6,Success,0,Normal
192.168.159.152,183.70.98.254,22,Telnet,TCP,668,Mozilla/5.0,Success,0,Normal
192.168.21.25,38.7.0.100,25,SMTP,TCP,324,python-requests/2.25.1,Success,0,Normal
192.168.218.227,139.46.73.26,53,HTTPS,TCP,1844,curl/7.68.0,Success,0,Normal
192.168.112.154,14.221.255.159,21,HTTP,TCP,640,Mozilla/5.0,Success,0,Normal
192.168.84.85,140.13.100.73,25,HTTP,UDP,596,Nikto/2.1.6,Success,0,Normal
192.168.240.196,212.177.53.127,443,HTTP,TCP,2907,nmap/7.80,Success,0,Normal
192.168.64.175,108.198.84.88,25,DNS,ICMP,2887,python-requests/2.25.1,Success,0,Normal
192.168.64.57,159.99.33.173,22,FTP,TCP,2130,curl/7.68.0,Success,0,Normal
192.168.44.151,186.128.21.200,22,DNS,TCP,1053,python-requests/2.25.1,Success,0,Normal
192.168.95.30,209.208.191.7,21,HTTPS,ICMP,2053,Wget/1.20.3,Success,0,Normal
192.168.235.99,186.65.2.140,53,Telnet,UDP,2960,python-requests/2.25.1,Success,0,Normal
192.168.252.137,177.184.166.67,80,FTP,TCP,2939,curl/7.68.0,Success,0,Normal
192.168.184.118,156.217.92.5,21,FTP,TCP,2938,python-requests/2.25.1,Success,0,Normal
94.40.34.8,215.98.252.243,23,SSH,TCP,95,Nikto/2.1.6,Failure,1,PortScan
192.168.26.165,210.28.196.85,21,HTTPS,ICMP,2825,Nikto/2.1.6,Success,0,Normal
192.168.180.227,52.140.168.149,80,HTTP,ICMP,1803,python-requests/2.25.1,Success,0,Normal
192.168.87.132,220.122.9.207,443,HTTP,UDP,2333,Mozilla/5.0,Success,0,Normal
192.168.73.138,59.236.132.100,25,HTTP,TCP,1303,Nikto/2.1.6,Failure,0,Normal
192.168.168.155,94.235.147.151,80,SSH,TCP,1585,curl/7.68.0,Success,0,Normal
192.168.41.105,219.183.246.50,443,FTP,ICMP,1774,Wget/1.20.3,Success,0,Normal
192.168.212.57,140.110.176.68,22,HTTP,UDP,823,Mozilla/5.0,Success,0,Normal
192.168.162.84,197.3.205.174,21,Telnet,TCP,798,nmap/7.80,Success,0,Normal
192.168.219.226,163.35.228.206,443,HTTP,ICMP,1704,Mozilla/5.0,Success,0,Normal
192.168.149.216,141.105.123.146,443,HTTP,ICMP,1095,Mozilla/5.0,Success,0,Normal
192.168.26.136,221.201.140.210,22,HTTP,ICMP,2654,python-requests/2.25.1,Success,0,Normal
192.168.231.92,216.27.15.239,25,SSH,ICMP,1842,python-requests/2.25.1,Success,0,Normal
161.77.134.239,46.183.114.253,8080,FTP,ICMP,1184,curl/7.68.0,Failure,1,BotAttack
192.168.8.185,152.232.123.229,53,HTTPS,TCP,1617,python-requests/2.25.1,Success,0,Normal
192.168.184.232,81.4.141.10,80,FTP,UDP,307,curl/7.68.0,Success,0,Normal
192.168.18.240,23.119.117.152,80,DNS,UDP,1657,Wget/1.20.3,Success,0,Normal
192.168.233.242,106.23.152.252,443,HTTPS,ICMP,2666,python-requests/2.25.1,Success,0,Normal
192.168.73.51,71.167.23.187,443,SSH,ICMP,2766,Mozilla/5.0,Success,0,Normal
178.20.222.2,194.175.28.1,6667,DNS,TCP,45,curl/7.68.0,Failure,1,PortScan
192.168.43.149,223.230.142.49,80,DNS,ICMP,2792,Mozilla/5.0,Success,0,Normal
192.168.82.77,30.98.90.84,53,HTTP,UDP,1110,Mozilla/5.0,Success,0,Normal
192.168.63.103,119.227.181.155,443,FTP,ICMP,450,nmap/7.80,Success,0,Normal
192.168.54.82,177.241.131.33,53,DNS,UDP,2042,curl/7.68.0,Success,0,Normal
192.168.83.250,56.239.72.218,443,FTP,TCP,1560,Mozilla/5.0,Success,0,Normal
192.168.73.223,129.138.64.58,53,DNS,ICMP,330,Nikto/2.1.6,Success,0,Normal
192.168.187.206,203.94.101.177,21,SMTP,ICMP,1601,Wget/1.20.3,Success,0,Normal
192.168.124.233,210.37.40.135,22,Telnet,UDP,800,nmap/7.80,Success,0,Normal
192.168.186.228,94.202.108.73,22,HTTP,TCP,2106,Wget/1.20.3,Success,0,Normal
192.168.124.5,56.19.235.114,80,SSH,ICMP,622,Wget/1.20.3,Success,0,Normal
192.168.105.144,36.61.95.133,22,HTTP,ICMP,1608,Nikto/2.1.6,Success,0,Normal
192.168.6.28,213.243.188.165,443,SSH,TCP,1905,Nikto/2.1.6,Success,0,Normal
210.104.23.187,151.87.79.152,31337,HTTP,ICMP,177,python-requests/2.25.1,Failure,1,PortScan
192.168.249.224,213.37.190.176,80,HTTP,ICMP,1161,nmap/7.80,Success,0,Normal
192.168.24.222,156.161.164.55,80,SSH,ICMP,1707,python-requests/2.25.1,Success,0,Normal
192.168.123.134,5.133.79.159,80,HTTP,ICMP,1483,Mozilla/5.0,Success,0,Normal
192.168.75.97,211.190.97.102,80,Telnet,UDP,593,curl/7.68.0,Success,0,Normal
192.168.91.125,128.154.22.133,25,SMTP,UDP,1158,Nikto/2.1.6,Success,0,Normal
192.168.204.136,138.201.53.237,443,SSH,ICMP,2052,Nikto/2.1.6,Success,0,Normal
192.168.181.25,209.65.134.87,25,DNS,TCP,1036,Nikto/2.1.6,Success,0,Normal
192.168.92.148,14.127.204.48,53,DNS,ICMP,1261,Nikto/2.1.6,Success,0,Normal
192.168.227.43,209.66.10.144,80,SSH,ICMP,1528,Mozilla/5.0,Success,0,Normal
192.168.104.93,44.30.158.35,80,FTP,UDP,311,nmap/7.80,Success,0,Normal
210.104.23.187,215.113.107.116,8080,DNS,TCP,58,curl/7.68.0,Failure,1,PortScan
192.168.121.14,174.247.221.197,21,SMTP,ICMP,2645,python-requests/2.25.1,Success,0,Normal
192.168.161.157,117.194.152.125,80,FTP,TCP,523,Mozilla/5.0,Success,0,Normal
192.168.41.162,100.143.115.103,80,SMTP,TCP,771,curl/7.68.0,Success,0,Normal
192.168.2.229,130.169.7.117,443,SMTP,TCP,920,Wget/1.20.3,Success,0,Normal
192.168.9.161,222.251.225.65,53,DNS,ICMP,2244,curl/7.68.0,Success,0,Normal
192.168.56.53,21.53.18.182,80,SMTP,TCP,250,Wget/1.20.3,Success,0,Normal
192.168.10.13,200.192.35.83,53,HTTPS,UDP,1040,curl/7.68.0,Success,0,Normal
192.168.181.87,201.51.81.28,25,FTP,TCP,1852,Wget/1.20.3,Success,0,Normal
192.168.181.247,131.241.177.42,21,FTP,TCP,1334,Nikto/2.1.6,Success,0,Normal
192.168.65.27,151.184.196.14,21,Telnet,TCP,1459,nmap/7.80,Success,0,Normal
197.134.233.238,172.124.234.49,23,SMTP,TCP,3976,curl/7.68.0,Failure,1,BotAttack
192.168.175.168,216.236.86.79,21,SMTP,ICMP,2630,python-requests/2.25.1,Success,0,Normal
192.168.207.159,133.67.84.30,53,HTTP,ICMP,870,Mozilla/5.0,Success,0,Normal
192.168.218.110,43.218.60.105,25,FTP,TCP,2959,nmap/7.80,Success,0,Normal
192.168.100.176,167.85.32.114,25,DNS,UDP,1120,curl/7.68.0,Success,0,Normal
192.168.43.134,150.236.153.43,22,HTTPS,ICMP,1218,Nikto/2.1.6,Success,0,Normal
192.168.72.96,74.189.209.42,53,HTTPS,ICMP,1935,curl/7.68.0,Failure,0,Normal
192.168.231.70,150.167.125.5,22,Telnet,TCP,1062,python-requests/2.25.1,Success,0,Normal
201.232.85.16,213.139.147.229,31337,SMTP,UDP,23,python-requests/2.25.1,Failure,1,PortScan
192.168.20.79,192.142.224.216,22,Telnet,TCP,2912,nmap/7.80,Success,0,Normal
192.168.123.120,215.17.206.165,443,SSH,TCP,777,Wget/1.20.3,Success,0,Normal
192.168.147.143,204.228.246.242,22,HTTPS,TCP,432,nmap/7.80,Success,0,Normal
78.199.98.120,30.181.94.152,23,Telnet,ICMP,1939,python-requests/2.25.1,Failure,1,BotAttack
192.168.183.229,111.196.177.164,22,Telnet,UDP,225,Wget/1.20.3,Success,0,Normal
192.168.206.123,44.59.126.160,80,HTTPS,ICMP,2303,python-requests/2.25.1,Success,0,Normal
192.168.253.66,201.38.123.61,22,Telnet,TCP,1451,curl/7.68.0,Success,0,Normal
192.168.36.207,21.5.204.255,25,FTP,UDP,1421,Mozilla/5.0,Success,0,Normal
192.168.234.56,115.138.203.43,80,SMTP,UDP,1272,curl/7.68.0,Success,0,Normal
192.168.114.76,168.223.78.165,21,SMTP,TCP,2509,Wget/1.20.3,Success,0,Normal
192.168.61.109,174.17.1.240,25,SSH,TCP,2907,Nikto/2.1.6,Success,0,Normal
192.168.160.25,179.135.109.70,25,SSH,ICMP,2714,curl/7.68.0,Success,0,Normal
192.168.47.26,201.202.245.242,21,DNS,UDP,342,python-requests/2.25.1,Success,0,Normal
192.168.79.65,108.50.115.42,25,FTP,UDP,307,Wget/1.20.3,Success,0,Normal
192.168.254.113,61.83.178.212,25,HTTP,ICMP,1675,nmap/7.80,Success,0,Normal
192.168.44.166,172.240.55.219,80,FTP,ICMP,2755,python-requests/2.25.1,Success,0,Normal
192.168.47.124,122.228.50.201,53,HTTPS,ICMP,204,nmap/7.80,Success,0,Normal
201.232.85.16,203.87.194.171,23,SSH,TCP,162,Wget/1.20.3,Failure,1,PortScan
192.168.171.58,211.190.204.99,22,DNS,UDP,1503,Wget/1.20.3,Success,0,Normal
192.168.136.58,17.51.228.52,53,HTTPS,TCP,2912,nmap/7.80,Success,0,Normal
192.168.193.157,199.76.215.95,443,DNS,ICMP,2608,Nikto/2.1.6,Success,0,Normal
216.181.134.4,143.171.254.79,6667,DNS,ICMP,4414,curl/7.68.0,Success,1,BotAttack
154.113.2.100,132.156.167.213,135,SMTP,UDP,2903,curl/7.68.0,Failure,1,BotAttack
192.168.234.206,218.36.106.123,443,HTTPS,UDP,387,nmap/7.80,Success,0,Normal
154.113.2.100,82.156.50.11,4444,FTP,TCP,2863,Nikto/2.1.6,Failure,1,BotAttack
192.168.103.253,95.137.10.205,443,Telnet,ICMP,468,python-requests/2.25.1,Success,0,Normal
192.168.226.30,117.190.98.148,53,HTTPS,ICMP,2202,Nikto/2.1.6,Success,0,Normal
192.168.107.240,212.16.56.236,443,Telnet,UDP,872,Nikto/2.1.6,Success,0,Normal
192.168.1.201,147.21.39.140,22,FTP,UDP,1488,Mozilla/5.0,Success,0,Normal
192.168.50.207,147.56.50.221,25,HTTP,UDP,1043,Nikto/2.1.6,Success,0,Normal
33.5.52.172,194.114.234.205,135,SSH,TCP,2673,nmap/7.80,Failure,1,BotAttack
192.168.9.3,5.129.56.130,443,SSH,TCP,1260,Wget/1.20.3,Success,0,Normal
192.168.127.88,197.172.31.255,53,Telnet,UDP,1464,nmap/7.80,Success,0,Normal
78.199.98.120,180.36.6.106,8080,FTP,ICMP,526,curl/7.68.0,Failure,1,BotAttack
192.168.139.59,154.129.248.73,25,HTTP,UDP,1830,nmap/7.80,Success,0,Normal
192.168.33.4,123.161.131.44,443,SSH,ICMP,699,Mozilla/5.0,Success,0,Normal
192.168.8.128,206.220.173.64,53,FTP,ICMP,643,python-requests/2.25.1,Success,0,Normal
192.168.14.17,221.90.233.153,21,HTTP,UDP,1934,Nikto/2.1.6,Failure,0,Normal
192.168.196.46,204.48.58.242,443,SSH,ICMP,2464,Nikto/2.1.6,Success,0,Normal
205.176.120.255,223.5.250.230,23,HTTP,UDP,67,Nikto/2.1.6,Failure,1,PortScan
165.13.3.22,154.151.145.106,8080,HTTP,ICMP,41,curl/7.68.0,Failure,1,PortScan
192.168.185.177,203.114.11.64,53,FTP,TCP,1090,nmap/7.80,Success,0,Normal
192.168.39.146,138.73.102.39,25,FTP,UDP,2635,Mozilla/5.0,Success,0,Normal
192.168.203.93,217.31.44.84,22,SMTP,TCP,1706,Mozilla/5.0,Success,0,Normal
192.168.233.5,78.246.206.222,21,FTP,TCP,609,Wget/1.20.3,Success,0,Normal
192.168.91.102,33.50.32.253,443,Telnet,ICMP,582,Mozilla/5.0,Success,0,Normal
192.168.38.246,89.45.91.216,25,HTTP,TCP,1988,Wget/1.20.3,Success,0,Normal
192.168.110.246,103.44.182.157,21,HTTP,UDP,596,Mozilla/5.0,Success,0,Normal
192.168.128.22,217.61.164.117,443,Telnet,UDP,412,Nikto/2.1.6,Success,0,Normal
192.168.221.104,177.76.148.162,21,HTTPS,ICMP,2525,python-requests/2.25.1,Success,0,Normal
95.139.88.51,133.150.174.4,8080,SSH,ICMP,2647,curl/7.68.0,Failure,1,BotAttack
192.168.69.170,57.112.63.89,443,SMTP,ICMP,2314,Nikto/2.1.6,Success,0,Normal
192.168.145.37,199.120.10.111,80,SSH,UDP,957,curl/7.68.0,Success,0,Normal
192.168.213.100,36.220.226.184,53,FTP,ICMP,1379,nmap/7.80,Success,0,Normal
192.168.85.61,52.170.74.219,53,SMTP,TCP,515,curl/7.68.0,Success,0,Normal
192.168.82.73,211.41.76.106,21,FTP,UDP,970,python-requests/2.25.1,Success,0,Normal
197.134.233.238,188.56.189.204,8080,SMTP,UDP,2636,Wget/1.20.3,Failure,1,BotAttack
95.139.88.51,150.145.78.16,4444,SMTP,TCP,2278,python-requests/2.25.1,Success,1,BotAttack
192.168.169.177,113.81.163.197,21,HTTP,TCP,1300,Nikto/2.1.6,Success,0,Normal
192.168.143.175,174.242.63.210,80,SSH,ICMP,2712,curl/7.68.0,Success,0,Normal
192.168.202.201,153.164.249.239,80,SMTP,ICMP,2461,Mozilla/5.0,Success,0,Normal
192.168.253.49,158.41.238.202,443,HTTPS,UDP,2865,nmap/7.80,Success,0,Normal
192.168.133.44,212.214.57.17,21,FTP,ICMP,740,python-requests/2.25.1,Success,0,Normal
192.168.100.24,200.218.149.89,21,FTP,ICMP,1102,python-requests/2.25.1,Success,0,Normal
192.168.180.197,206.54.191.138,80,SSH,UDP,2618,Mozilla/5.0,Success,0,Normal
192.168.36.236,180.255.41.149,80,Telnet,UDP,1943,Wget/1.20.3,Success,0,Normal
192.168.160.32,160.192.225.26,443,HTTP,UDP,2230,nmap/7.80,Success,0,Normal
192.168.81.170,32.23.182.188,53,Telnet,TCP,2769,Nikto/2.1.6,Success,0,Normal
192.168.181.250,214.237.125.137,53,FTP,UDP,1182,python-requests/2.25.1,Failure,0,Normal
192.168.23.16,166.27.165.23,25,SSH,UDP,1769,Mozilla/5.0,Success,0,Normal
192.168.112.76,184.42.35.9,53,FTP,UDP,1910,python-requests/2.25.1,Success,0,Normal
192.168.52.164,120.217.139.170,80,SMTP,ICMP,1501,nmap/7.80,Success,0,Normal
192.168.76.187,158.121.151.1,80,SSH,UDP,1255,python-requests/2.25.1,Success,0,Normal
192.168.133.232,25.199.106.151,25,HTTP,UDP,2289,Nikto/2.1.6,Success,0,Normal
192.168.27.179,133.219.245.35,25,SMTP,TCP,508,Nikto/2.1.6,Success,0,Normal
192.168.212.118,211.220.121.180,443,SSH,TCP,1516,Mozilla/5.0,Success,0,Normal
192.168.199.122,165.190.182.74,22,HTTP,ICMP,1509,python-requests/2.25.1,Success,0,Normal
192.168.17.8,209.54.34.8,21,Telnet,TCP,1725,curl/7.68.0,Success,0,Normal
197.134.233.238,78.142.23.114,31337,DNS,TCP,1855,python-requests/2.25.1,Failure,1,BotAttack
192.168.219.232,62.22.236.125,22,FTP,ICMP,2485,Nikto/2.1.6,Success,0,Normal
192.168.4.27,199.247.168.40,80,HTTPS,TCP,768,python-requests/2.25.1,Success,0,Normal
192.168.98.81,209.189.17.9,25,HTTP,ICMP,210,Nikto/2.1.6,Success,0,Normal
192.168.24.33,172.100.97.122,22,SMTP,TCP,592,curl/7.68.0,Success,0,Normal
154.113.2.100,135.169.227.88,23,HTTP,UDP,4027,Nikto/2.1.6,Failure,1,BotAttack
192.168.219.4,195.118.62.50,80,HTTP,UDP,1791,Nikto/2.1.6,Success,0,Normal
192.168.72.105,164.117.159.213,53,DNS,UDP,2051,curl/7.68.0,Success,0,Normal
192.168.18.52,47.197.51.225,80,SSH,TCP,1258,curl/7.68.0,Success,0,Normal
192.168.71.48,169.220.9.112,53,SMTP,UDP,419,Wget/1.20.3,Success,0,Normal
192.168.138.197,171.108.15.96,53,DNS,ICMP,2675,Wget/1.20.3,Failure,0,Normal
216.181.134.4,213.162.112.200,31337,SSH,UDP,3572,Wget/1.20.3,Success,1,BotAttack
178.20.222.2,207.126.114.208,31337,HTTP,TCP,151,Nikto/2.1.6,Failure,1,PortScan
192.168.49.72,162.141.51.182,22,HTTP,UDP,1586,curl/7.68.0,Success,0,Normal
192.168.135.106,144.57.88.95,25,DNS,ICMP,1555,python-requests/2.25.1,Success,0,Normal
192.168.227.173,216.5.179.11,53,SSH,TCP,1666,Wget/1.20.3,Success,0,Normal
94.40.34.8,195.56.178.163,23,HTTP,UDP,189,nmap/7.80,Failure,1,PortScan
192.168.127.141,28.7.252.172,21,SMTP,ICMP,1706,python-requests/2.25.1,Success,0,Normal
192.168.51.56,190.161.199.56,25,Telnet,TCP,321,nmap/7.80,Success,0,Normal
192.168.90.250,212.78.236.73,80,DNS,UDP,2674,Nikto/2.1.6,Success,0,Normal
33.5.52.172,77.26.83.219,23,FTP,TCP,3344,Mozilla/5.0,Success,1,BotAttack
192.168.8.217,4.143.222.30,80,HTTPS,UDP,798,nmap/7.80,Success,0,Normal
192.168.217.96,136.226.153.181,25,Telnet,TCP,2582,Mozilla/5.0,Success,0,Normal
192.168.121.127,56.99.172.18,21,SMTP,ICMP,671,nmap/7.80,Success,0,Normal
192.168.83.88,156.128.122.254,22,HTTPS,UDP,2949,nmap/7.80,Success,0,Normal
192.168.212.42,137.92.241.111,443,HTTPS,UDP,1680,Nikto/2.1.6,Success,0,Normal
192.168.172.150,111.205.242.132,80,SMTP,ICMP,774,nmap/7.80,Success,0,Normal
192.168.77.30,162.71.113.129,25,HTTPS,TCP,2085,Mozilla/5.0,Success,0,Normal
192.168.246.26,48.190.201.139,80,HTTP,ICMP,1032,Wget/1.20.3,Success,0,Normal
192.168.158.236,114.113.103.53,443,SSH,UDP,786,Mozilla/5.0,Success,0,Normal
192.168.209.222,173.9.116.187,443,HTTP,UDP,2421,Nikto/2.1.6,Success,0,Normal
192.168.241.81,143.95.122.217,53,SMTP,UDP,684,Wget/1.20.3,Success,0,Normal
192.168.118.254,222.111.128.227,443,HTTP,TCP,787,nmap/7.80,Success,0,Normal
192.168.239.56,74.229.19.199,25,HTTP,TCP,2273,Wget/1.20.3,Success,0,Normal
192.168.84.124,65.239.167.82,21,SMTP,ICMP,747,python-requests/2.25.1,Success,0,Normal
192.168.66.117,196.133.63.69,80,HTTPS,ICMP,921,curl/7.68.0,Success,0,Normal
192.168.232.229,215.13.178.228,22,DNS,UDP,1948,python-requests/2.25.1,Success,0,Normal
192.168.83.36,199.66.50.202,53,SMTP,TCP,1445,nmap/7.80,Success,0,Normal
192.168.64.110,142.155.59.13,53,Telnet,TCP,2110,python-requests/2.25.1,Success,0,Normal
192.168.69.76,188.13.253.191,25,SSH,TCP,2858,nmap/7.80,Success,0,Normal
190.68.147.22,82.8.197.118,8080,SMTP,UDP,88,Nikto/2.1.6,Failure,1,PortScan
192.168.247.96,171.101.104.251,443,SMTP,UDP,1646,Mozilla/5.0,Success,0,Normal
192.168.83.108,170.95.155.141,443,FTP,TCP,1958,Nikto/2.1.6,Success,0,Normal
192.168.212.197,186.75.93.108,22,HTTPS,TCP,1374,Wget/1.20.3,Success,0,Normal
214.63.186.119,168.175.65.143,135,FTP,ICMP,2878,Mozilla/5.0,Success,1,BotAttack
192.168.227.93,203.44.13.116,80,HTTP,UDP,967,curl/7.68.0,Success,0,Normal
192.168.104.206,198.118.17.193,53,Telnet,ICMP,2676,python-requests/2.25.1,Success,0,Normal
192.168.239.38,212.183.223.12,25,HTTPS,UDP,1945,Mozilla/5.0,Success,0,Normal
192.168.58.191,22.110.223.183,53,FTP,ICMP,1511,Mozilla/5.0,Success,0,Normal
192.168.117.188,137.246.224.228,22,SSH,UDP,1525,Mozilla/5.0,Success,0,Normal
192.168.22.206,184.253.137.188,53,HTTP,TCP,2659,python-requests/2.25.1,Failure,0,Normal
192.168.185.212,196.224.184.56,53,HTTP,UDP,2648,Mozilla/5.0,Success,0,Normal
192.168.182.58,214.210.151.36,21,DNS,ICMP,1456,curl/7.68.0,Success,0,Normal
192.168.147.147,173.55.98.139,21,SMTP,TCP,2490,Nikto/2.1.6,Success,0,Normal
192.168.152.199,152.124.201.15,53,SSH,TCP,1861,python-requests/2.25.1,Success,0,Normal
192.168.113.117,99.35.134.43,22,DNS,ICMP,1069,python-requests/2.25.1,Success,0,Normal
192.168.219.88,119.63.162.204,25,SSH,TCP,2128,curl/7.68.0,Success,0,Normal
192.168.16.92,159.55.233.139,22,SMTP,TCP,1507,Nikto/2.1.6,Success,0,Normal
216.181.134.4,201.253.70.31,135,FTP,UDP,1578,Wget/1.20.3,Success,1,BotAttack
192.168.159.5,17.97.179.4,22,FTP,UDP,2144,curl/7.68.0,Success,0,Normal
192.168.81.50,216.137.180.171,443,HTTPS,UDP,1552,Wget/1.20.3,Success,0,Normal
201.232.85.16,32.201.48.134,31337,SMTP,UDP,156,python-requests/2.25.1,Failure,1,PortScan
192.168.44.220,146.58.69.183,25,HTTPS,ICMP,2853,Wget/1.20.3,Success,0,Normal
192.168.214.141,184.120.165.104,22,SSH,ICMP,1699,nmap/7.80,Success,0,Normal
192.168.172.143,154.235.109.132,22,SMTP,TCP,1656,python-requests/2.25.1,Success,0,Normal
192.168.236.172,215.121.127.166,53,DNS,ICMP,1292,nmap/7.80,Success,0,Normal
192.168.88.39,214.144.93.172,80,HTTPS,ICMP,267,curl/7.68.0,Success,0,Normal
192.168.84.165,101.17.49.200,80,Telnet,ICMP,328,curl/7.68.0,Success,0,Normal
192.168.86.95,137.11.115.80,22,DNS,UDP,723,curl/7.68.0,Success,0,Normal
192.168.231.54,152.75.71.26,22,FTP,TCP,940,Mozilla/5.0,Failure,0,Normal
192.168.14.40,73.194.49.142,443,HTTP,ICMP,1775,python-requests/2.25.1,Success,0,Normal
192.168.189.222,44.128.252.152,21,HTTPS,TCP,2103,nmap/7.80,Success,0,Normal
192.168.238.243,222.48.21.89,21,HTTPS,ICMP,1686,Nikto/2.1.6,Failure,0,Normal
154.113.2.100,152.235.147.100,4444,FTP,UDP,2790,nmap/7.80,Failure,1,BotAttack
192.168.199.72,183.183.47.14,25,SMTP,UDP,877,nmap/7.80,Success,0,Normal
192.168.142.189,210.131.63.73,22,FTP,ICMP,1407,curl/7.68.0,Success,0,Normal
192.168.40.39,65.150.65.168,25,DNS,TCP,645,Wget/1.20.3,Success,0,Normal
192.168.199.112,177.221.229.140,443,HTTP,UDP,2012,nmap/7.80,Success,0,Normal
192.168.120.106,17.8.137.24,53,SMTP,TCP,1133,python-requests/2.25.1,Failure,0,Normal
192.168.52.112,103.94.156.142,53,HTTP,TCP,1794,python-requests/2.25.1,Success,0,Normal
210.104.23.187,222.121.145.147,8080,HTTPS,TCP,55,Nikto/2.1.6,Failure,1,PortScan
192.168.49.46,26.148.106.98,80,DNS,UDP,2376,nmap/7.80,Success,0,Normal
192.168.200.224,165.37.38.200,80,SSH,TCP,767,Mozilla/5.0,Success,0,Normal
